Object ID,ZCTA5,Geographic Identifier - FIPS Code,Area of Land (Square Meters),Area of Water (Square Meters),Name,State,County,Median Household Income in past 12 months (inflation-adjusted dollars to last year of 5-year range),"Median Household Income in past 12 months, Householder under 25 years","Median Household Income in past 12 months, Householder 25 to 44 years","Median Household Income in past 12 months, Householder 45 to 64 years","Median Household Income in past 12 months, Householder 65 years and over","Median Household Income in past 12 months, Black or African American Householder","Median Household Income in past 12 months, American Indian and Alaska Native Householder","Median Household Income in past 12 months, Asian Householder","Median Household Income in past 12 months, Native Hawaiian and Other Pacific Islander Householder","Median Household Income in past 12 months, Some Other Race Householder","Median Household Income in past 12 months, 2 or More Races Householder","Median Household Income in past 12 months, Non-Hispanic White Householder","Median Household Income in past 12 months, Hispanic or Latino Householder",Total Households,Households with any self-employment income in past 12 months,Households with no self-employment income in past 12 months,Percent of households with any self-employment income,Shape Area,Shape Length
50505,10301,36085000900,231877,0,Census Tract 9,New York,Richmond County,53523.0,32153.0,78550.0,56797.0,22917.0,43438.0,,,,,77941.0,53750.0,53500.0,680.0,39.0,641.0,5.7,403143.296875,3090.59094722651
50506,10301,36085001100,325090,0,Census Tract 11,New York,Richmond County,45359.0,,36098.0,,46250.0,45513.0,,,,,,54286.0,44250.0,1167.0,129.0,1038.0,11.1,565146.20703125,3471.2709964629603
50507,10301,36085001700,306004,0,Census Tract 17,New York,Richmond County,41750.0,,26597.0,58750.0,,40365.0,,101406.0,,,,87708.0,16313.0,552.0,137.0,415.0,24.8,531895.2421875,3077.3472398892304
50508,10305,36085001800,909602,1451608,Census Tract 18,New York,Richmond County,64464.0,,61389.0,,,,,,,,,68750.0,68750.0,181.0,24.0,157.0,13.3,1827063.71484375,6297.1710285371
50509,10305,36085002001,513525,0,Census Tract 20.01,New York,Richmond County,81377.0,,88833.0,83750.0,63103.0,,,37009.0,,,123750.0,91857.0,66490.0,1041.0,36.0,1005.0,3.5,891885.84765625,4423.779767322179
50510,10305,36085002002,771749,0,Census Tract 20.02,New York,Richmond County,96000.0,,105268.0,119400.0,58750.0,,,104250.0,,,,93173.0,115227.0,1266.0,127.0,1139.0,10.0,1340146.08984375,5053.26861150331
50511,10301,36085002100,864875,2017877,Census Tract 21,New York,Richmond County,56146.0,,66016.0,58958.0,34464.0,46171.0,,,,,33839.0,59750.0,69609.0,1382.0,133.0,1249.0,9.6,2322377.296875,8193.85102367261
50512,10304,36085002700,250358,0,Census Tract 27,New York,Richmond County,31087.0,,,31250.0,52500.0,47083.0,,203750.0,,43529.0,16544.0,41042.0,31000.0,454.0,40.0,414.0,8.8,435034.171875,2705.6721311340602
50513,10304,36085002900,526903,0,Census Tract 29,New York,Richmond County,23657.0,,16132.0,46944.0,17679.0,21016.0,,38250.0,,21429.0,,28173.0,21161.0,1776.0,52.0,1724.0,2.9,915464.85546875,4378.01076914899
50514,10301,36085003300,851963,0,Census Tract 33,New York,Richmond County,93906.0,,116163.0,79613.0,55125.0,100556.0,,,,20134.0,,111082.0,,1373.0,141.0,1232.0,10.3,1480493.66796875,7466.47385739145
50515,10305,36085003600,409183,0,Census Tract 36,New York,Richmond County,74958.0,,80577.0,87188.0,67639.0,,,72132.0,,104861.0,,83750.0,48352.0,805.0,44.0,761.0,5.5,710748.1875,4250.906861832071
50516,10301,36085003900,583060,0,Census Tract 39,New York,Richmond County,69583.0,,71705.0,80192.0,54000.0,,,67083.0,,71607.0,,69537.0,57250.0,1007.0,48.0,959.0,4.8,1013078.2578125,4630.49734828954
50517,10304,36085004000,1192751,0,Census Tract 40,New York,Richmond County,33978.0,,,51106.0,,31307.0,,,,,2499.0,43988.0,28670.0,4461.0,263.0,4198.0,5.9,2071960.8984375,6717.35635855413
50518,10301,36085004700,895658,0,Census Tract 47,New York,Richmond County,76450.0,,190278.0,92581.0,45026.0,,,,,,,73352.0,,935.0,80.0,855.0,8.6,1555900.03125,5907.6745354368395
50519,10304,36085005000,792524,42337,Census Tract 50,New York,Richmond County,79318.0,47969.0,73008.0,117575.0,76250.0,,,103333.0,,,,103500.0,,1420.0,165.0,1255.0,11.6,1449849.2890625,5663.45905604852
50520,10301,36085005900,1387005,6193,Census Tract 59,New York,Richmond County,71295.0,,83250.0,86964.0,38705.0,,,140208.0,,,,68487.0,,1181.0,110.0,1071.0,9.3,2421011.80078125,7376.2021733436495
50521,10305,36085006400,709804,0,Census Tract 64,New York,Richmond County,52917.0,,39306.0,79414.0,53214.0,24821.0,,81607.0,,14048.0,,84063.0,26023.0,1173.0,115.0,1058.0,9.8,1232423.390625,5096.88846390704
50522,10301,36085006700,950892,1786,Census Tract 67,New York,Richmond County,106250.0,,91477.0,118750.0,94868.0,64306.0,,,,,,113750.0,228750.0,1029.0,81.0,948.0,7.9,1655990.21875,6495.59855201979
50523,10305,36085007000,2640265,866081,Census Tract 70,New York,Richmond County,69493.0,,92529.0,69876.0,35389.0,,,,,,,84539.0,,2606.0,345.0,2261.0,13.2,4736864.28125,9638.31132519266
50524,10305,36085007400,541258,442359,Census Tract 74,New York,Richmond County,76597.0,,86458.0,73333.0,42222.0,,,74917.0,,,,82591.0,,1615.0,95.0,1520.0,5.9,1146757.796875,4314.83973753908
50525,10301,36085007500,480639,0,Census Tract 75,New York,Richmond County,52531.0,,,92361.0,69688.0,35972.0,,,,,,75294.0,49018.0,989.0,80.0,909.0,8.1,835433.00390625,4189.163789035039
50526,10301,36085007700,248536,0,Census Tract 77,New York,Richmond County,54138.0,,53274.0,61333.0,,60769.0,,,,,,54167.0,52788.0,432.0,10.0,422.0,2.3,432053.921875,2935.21653972206
50527,10301,36085008100,821491,208775,Census Tract 81,New York,Richmond County,41500.0,,78371.0,66250.0,21290.0,65592.0,,16667.0,,,,48438.0,19583.0,1694.0,108.0,1586.0,6.4,1428372.1640625,4989.48822179959
50528,10304,36085009601,776279,0,Census Tract 96.01,New York,Richmond County,72262.0,,103250.0,92813.0,43472.0,,,,,,143929.0,78750.0,,1492.0,156.0,1336.0,10.5,1347822.6328125,5235.94102199775
50529,10304,36085009602,617605,0,Census Tract 96.02,New York,Richmond County,85051.0,,88816.0,95688.0,48750.0,,,138571.0,,83190.0,,85051.0,72692.0,1261.0,36.0,1225.0,2.9,1072133.18359375,4095.4721887876003
50530,10301,36085009700,1148682,520483,Census Tract 97,New York,Richmond County,64471.0,,61013.0,94205.0,52361.0,54414.0,,2499.0,,60897.0,,112031.0,63207.0,1555.0,226.0,1329.0,14.5,1999351.34375,6468.84903498999
50531,10310,36085010500,816706,0,Census Tract 105,New York,Richmond County,70064.0,,88005.0,70880.0,48074.0,,,71515.0,,51364.0,,73529.0,49583.0,1699.0,157.0,1542.0,9.2,1419578.18359375,5031.45415492178
50532,10305,36085011201,1607938,585976,Census Tract 112.01,New York,Richmond County,69921.0,,68176.0,89886.0,51944.0,,,44420.0,,,,79133.0,,1994.0,177.0,1817.0,8.9,2786628.953125,7272.658881983531
50533,10305,36085011202,1977524,741225,Census Tract 112.02,New York,Richmond County,80669.0,,81584.0,99575.0,41466.0,,,80476.0,,,,87697.0,,1943.0,19.0,1924.0,1.0,3439491.60546875,7507.39209547972
50534,10304,36085011401,526901,0,Census Tract 114.01,New York,Richmond County,41818.0,,86149.0,31993.0,,,,162708.0,,,60481.0,72700.0,11807.0,1316.0,33.0,1283.0,2.5,914531.30859375,3873.6580458901794
50535,10306,36085011402,579280,0,Census Tract 114.02,New York,Richmond County,87083.0,,83892.0,101275.0,52500.0,,,,,,,86500.0,100793.0,1309.0,94.0,1215.0,7.2,1005318.28515625,4153.216064498401
50536,10310,36085012100,741984,0,Census Tract 121,New York,Richmond County,105185.0,,154107.0,141076.0,73651.0,,,119583.0,,,,105602.0,,1190.0,87.0,1103.0,7.3,1289388.91015625,4460.50885790924
50537,10306,36085012200,827812,0,Census Tract 122,New York,Richmond County,88713.0,,108523.0,92415.0,68125.0,,,,,,,90966.0,,1433.0,91.0,1342.0,6.4,1436416.56640625,4848.90560069875
50538,10310,36085012500,457096,0,Census Tract 125,New York,Richmond County,79107.0,2499.0,82167.0,76563.0,79286.0,76042.0,,71250.0,,71667.0,,83750.0,46250.0,959.0,55.0,904.0,5.7,794396.37890625,4246.03116424312
50539,10306,36085012804,897166,342703,Census Tract 128.04,New York,Richmond County,76964.0,,89259.0,82750.0,45757.0,,,136154.0,,,,75476.0,96250.0,1569.0,32.0,1537.0,2.0,1556235.59375,5524.166006761109
50540,10306,36085012805,1006608,344653,Census Tract 128.05,New York,Richmond County,77717.0,,,98616.0,53594.0,,,,,,,76272.0,132125.0,860.0,37.0,823.0,4.3,1745918.1640625,6445.52586814604
50541,10306,36085012806,1319470,580167,Census Tract 128.06,New York,Richmond County,55232.0,133320.0,86333.0,68229.0,19185.0,,,52745.0,,2499.0,77188.0,54981.0,,2250.0,135.0,2115.0,6.0,2288399.17578125,6398.08552491343
50542,10306,36085013201,469586,0,Census Tract 132.01,New York,Richmond County,87000.0,,177723.0,129514.0,41591.0,,,191375.0,,,,83553.0,128403.0,572.0,56.0,516.0,9.8,814546.3203125,4028.39730901905
50543,10306,36085013203,1027705,5153,Census Tract 132.03,New York,Richmond County,84375.0,,72227.0,126351.0,46607.0,,,,,125929.0,,82682.0,125143.0,1910.0,136.0,1774.0,7.1,1790817.2109375,6094.22520973033
50544,10306,36085013204,1045193,0,Census Tract 132.04,New York,Richmond County,84722.0,,78819.0,105556.0,58750.0,,,,,,,85346.0,79052.0,1864.0,92.0,1772.0,4.9,1812717.17578125,6110.94591329182
50545,10310,36085013301,67337,0,Census Tract 133.01,New York,Richmond County,10495.0,,16250.0,,10045.0,17539.0,,8125.0,,9327.0,,6667.0,8958.0,553.0,0.0,553.0,0.0,117049.16015625,1377.7488336762801
50546,10302,36085013302,849327,0,Census Tract 133.02,New York,Richmond County,43021.0,,,70139.0,22321.0,47125.0,,56307.0,,82407.0,,,40227.0,882.0,55.0,827.0,6.2,1476368.37890625,6165.5982960865
50547,10306,36085013400,850704,0,Census Tract 134,New York,Richmond County,86290.0,,102917.0,105352.0,61944.0,,,,,,,98438.0,85409.0,1535.0,160.0,1375.0,10.4,1475869.453125,5085.9886779371
50548,10306,36085013800,1407436,0,Census Tract 138,New York,Richmond County,86223.0,,107891.0,138355.0,39063.0,,,,,,,91422.0,,2333.0,258.0,2075.0,11.1,2441773.87109375,6772.82569731967
50549,10302,36085014100,311364,0,Census Tract 141,New York,Richmond County,70341.0,,108558.0,68269.0,55192.0,,,81750.0,,,,57500.0,108819.0,847.0,92.0,755.0,10.9,541125.14453125,3178.2510518958097
50550,10308,36085014604,1129002,0,Census Tract 146.04,New York,Richmond County,102569.0,,105027.0,108405.0,39744.0,,,74375.0,,,,103400.0,,2545.0,250.0,2295.0,9.8,1957531.30859375,5979.6881827251
50551,10308,36085014605,875799,6861,Census Tract 146.05,New York,Richmond County,108261.0,,116701.0,120690.0,86500.0,,,,,,,110972.0,107917.0,1328.0,144.0,1184.0,10.8,1530803.97265625,5832.80000775247
50552,10306,36085014606,1768736,192,Census Tract 146.06,New York,Richmond County,99716.0,,102163.0,105979.0,44356.0,,,,,,,92318.0,120234.0,2293.0,137.0,2156.0,6.0,3068210.98828125,8088.834482273421
50553,10308,36085014607,683478,0,Census Tract 146.07,New York,Richmond County,80833.0,,100972.0,99063.0,42400.0,,,64583.0,,,,78500.0,99659.0,1720.0,64.0,1656.0,3.7,1185293.13671875,4646.25288171541
50554,10308,36085014608,448628,0,Census Tract 146.08,New York,Richmond County,92500.0,,86546.0,104038.0,59150.0,,,,,,,98750.0,79643.0,1158.0,144.0,1014.0,12.4,778050.9375,3798.3504505135998
50555,10301,36085014700,1668067,4948,Census Tract 147,New York,Richmond County,101349.0,,125000.0,100924.0,81549.0,,,,,,,101782.0,108036.0,1340.0,109.0,1231.0,8.1,2906733.84765625,7379.23840049087
50556,10302,36085015100,1004257,0,Census Tract 151,New York,Richmond County,96661.0,,95060.0,139509.0,66198.0,,,182989.0,,212880.0,,93036.0,97155.0,1887.0,206.0,1681.0,10.9,1744838.62109375,5723.9550406852195
50558,10308,36085015601,1429954,0,Census Tract 156.01,New York,Richmond County,102701.0,,138382.0,114813.0,56719.0,,,81583.0,,,,103896.0,95114.0,2406.0,174.0,2232.0,7.2,2478760.46875,6336.232743050079
50559,10312,36085015602,881072,0,Census Tract 156.02,New York,Richmond County,111571.0,,117589.0,120506.0,65192.0,,,,,,,115204.0,,1125.0,58.0,1067.0,5.2,1527021.484375,5395.53760923602
50560,10308,36085015603,969267,2670770,Census Tract 156.03,New York,Richmond County,87292.0,,91372.0,101250.0,54107.0,,,,,,,91829.0,51959.0,1759.0,164.0,1595.0,9.3,1814863.41015625,9091.52674279037
50561,10301,36085016901,823443,0,Census Tract 169.01,New York,Richmond County,77625.0,90745.0,89306.0,67054.0,60556.0,,,161953.0,,,,83750.0,,1122.0,67.0,1055.0,6.0,1430371.7734375,6496.487499278261
50562,10312,36085017005,1497211,681,Census Tract 170.05,New York,Richmond County,104487.0,,165481.0,103167.0,59792.0,,,78789.0,,,,107330.0,102000.0,1742.0,105.0,1637.0,6.0,2596314.29296875,7461.92310331723
50563,10312,36085017007,1460404,1188,Census Tract 170.07,New York,Richmond County,84613.0,,98024.0,98098.0,40586.0,,,71797.0,,102841.0,,98819.0,64333.0,1813.0,85.0,1728.0,4.7,2534826.109375,6377.91402178525
50564,10312,36085017008,1036915,0,Census Tract 170.08,New York,Richmond County,99375.0,,111399.0,118094.0,61953.0,,,,,,,100843.0,74331.0,2555.0,176.0,2379.0,6.9,1798178.55859375,6904.75559067222
50565,10312,36085017009,1074717,0,Census Tract 170.09,New York,Richmond County,105313.0,,105833.0,139453.0,65750.0,,,,,,,110568.0,,1576.0,126.0,1450.0,8.0,1863025.6171875,5675.1581641334105
50566,10312,36085017010,1110521,219,Census Tract 170.10,New York,Richmond County,80451.0,,95229.0,88276.0,62969.0,185682.0,,158007.0,,,,81386.0,67736.0,3176.0,358.0,2818.0,11.3,1925927.75390625,6044.53579732366
50567,10312,36085017011,719396,0,Census Tract 170.11,New York,Richmond County,93977.0,,124659.0,136750.0,50844.0,,,,,,,99821.0,,1744.0,82.0,1662.0,4.7,1247166.66015625,4600.96205996802
50568,10312,36085017012,1004724,0,Census Tract 170.12,New York,Richmond County,86250.0,,109034.0,112321.0,42446.0,,,,,,,83125.0,98594.0,1658.0,85.0,1573.0,5.1,1742201.22265625,6435.5097363277
50569,10314,36085017300,343224,0,Census Tract 173,New York,Richmond County,31938.0,,37143.0,31042.0,30417.0,19250.0,,74063.0,,12727.0,23839.0,56923.0,10766.0,945.0,49.0,896.0,5.2,596075.97265625,3217.68913763709
50570,10312,36085017600,3265507,2161742,Census Tract 176,New York,Richmond County,116125.0,,169886.0,127054.0,64500.0,,,,,,,122537.0,91534.0,1657.0,125.0,1532.0,7.5,5918051.32421875,10424.1271156022
50571,10301,36085017700,3521995,2825,Census Tract 177,New York,Richmond County,105938.0,,,130781.0,71974.0,,,250001.0,,,,109155.0,49904.0,2155.0,332.0,1823.0,15.4,6121033.91015625,11163.709607704299
50572,10304,36085018100,5198683,31114,Census Tract 181,New York,Richmond County,125481.0,,,141750.0,53750.0,,,,,,,125865.0,73333.0,1077.0,153.0,924.0,14.2,9078239.359375,13018.0004498692
50573,10314,36085018701,385717,0,Census Tract 187.01,New York,Richmond County,101161.0,,100313.0,121094.0,56103.0,,,99583.0,,56136.0,,114091.0,56250.0,641.0,36.0,605.0,5.6,669986.47265625,3458.03494769323
50574,10314,36085018702,1013301,0,Census Tract 187.02,New York,Richmond County,104207.0,,136011.0,111549.0,48879.0,,,103281.0,,,,104413.0,,2262.0,301.0,1961.0,13.3,1759731.72265625,5241.161978807249
50575,10314,36085018901,1086481,0,Census Tract 189.01,New York,Richmond County,69424.0,,98750.0,69565.0,63317.0,,,,,,,69511.0,119821.0,1953.0,68.0,1885.0,3.5,1887268.22265625,5984.24565987052
50576,10314,36085018902,796477,0,Census Tract 189.02,New York,Richmond County,93462.0,,116618.0,59531.0,98281.0,36382.0,,,,50958.0,137639.0,115441.0,50375.0,1734.0,150.0,1584.0,8.7,1383242.67578125,5594.6624896678695
50577,10314,36085019700,300157,0,Census Tract 197,New York,Richmond County,101429.0,,102969.0,123152.0,73750.0,,,135250.0,,,,103516.0,71161.0,698.0,41.0,657.0,5.9,521461.703125,3654.48614426695
50578,10307,36085019800,5586388,4546063,Census Tract 198,New York,Richmond County,109150.0,,77500.0,129773.0,61071.0,,,,,,,120369.0,52571.0,2263.0,290.0,1973.0,12.8,10327028.1640625,22228.999072792598
50579,10302,36085020100,628177,0,Census Tract 201,New York,Richmond County,97708.0,,102188.0,97132.0,,66985.0,,176250.0,,135682.0,,100938.0,80625.0,1236.0,19.0,1217.0,1.5,1091560.62109375,5810.314631327321
50580,10302,36085020700,959812,525979,Census Tract 207,New York,Richmond County,41215.0,,22422.0,65565.0,25179.0,54063.0,,,,,41667.0,21136.0,31536.0,1842.0,159.0,1683.0,8.6,1664151.90625,7392.8779874926795
50581,10309,36085020801,2597062,7616,Census Tract 208.01,New York,Richmond County,91285.0,,116860.0,104722.0,35707.0,,,84118.0,,,,95571.0,83698.0,3283.0,174.0,3109.0,5.3,4515968.0859375,8276.283551640041
50582,10309,36085020803,2098037,0,Census Tract 208.03,New York,Richmond County,114000.0,,133529.0,121144.0,42981.0,,,90000.0,,151514.0,,112611.0,150096.0,2370.0,61.0,2309.0,2.6,3635843.59765625,7772.307171400809
50583,10309,36085020804,1330758,0,Census Tract 208.04,New York,Richmond County,97700.0,,109402.0,101295.0,70625.0,,,129250.0,,,,99950.0,,2010.0,76.0,1934.0,3.8,2306364.7734375,6481.327889821159
50584,10302,36085021300,784578,0,Census Tract 213,New York,Richmond County,64527.0,,49250.0,95529.0,41364.0,27616.0,,64650.0,,,,68198.0,68542.0,1537.0,99.0,1438.0,6.4,1363678.41015625,5826.64462922579
50585,10303,36085022300,766316,627212,Census Tract 223,New York,Richmond County,64688.0,,69333.0,68681.0,43438.0,51000.0,,,,,,82813.0,61250.0,824.0,42.0,782.0,5.1,1338693.3046875,7716.706011201791
50586,10309,36085022600,8026558,2027147,Census Tract 226,New York,Richmond County,99810.0,,108530.0,124744.0,63611.0,,,,,,,115938.0,96847.0,2862.0,179.0,2683.0,6.3,14028888.8046875,19956.8168502711
50587,10312,36085022800,9566220,1820543,Census Tract 228,New York,Richmond County,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,17032541.0546875,45603.405272258206
50588,10303,36085023100,592842,0,Census Tract 231,New York,Richmond County,74202.0,,72949.0,100929.0,,100556.0,,68929.0,,95234.0,33611.0,47031.0,95547.0,1382.0,140.0,1242.0,10.1,1030346.73828125,4109.88638542143
50589,10303,36085023900,532083,0,Census Tract 239,New York,Richmond County,68589.0,,,111845.0,56250.0,94348.0,,198068.0,,15451.0,,54837.0,49886.0,971.0,28.0,943.0,2.9,924740.453125,4515.2916145552
50590,10307,36085024401,2102132,188204,Census Tract 244.01,New York,Richmond County,74014.0,,79276.0,110385.0,39531.0,,,,,,,78816.0,72651.0,2098.0,75.0,2023.0,3.6,3651348.20703125,9848.38900095039
50591,10307,36085024402,1823029,2075601,Census Tract 244.02,New York,Richmond County,94722.0,,116534.0,111875.0,35880.0,,,110833.0,,,,93333.0,116080.0,1686.0,97.0,1589.0,5.8,3445973.01953125,9369.70290735508
50592,10302,36085024700,479856,0,Census Tract 247,New York,Richmond County,62448.0,,62813.0,78214.0,29402.0,54952.0,,101042.0,,53214.0,194375.0,76250.0,48750.0,979.0,30.0,949.0,3.1,833916.73828125,4323.16949756314
50593,10307,36085024800,1649554,719369,Census Tract 248,New York,Richmond County,79460.0,,80398.0,91563.0,47375.0,,,,,,,81648.0,,1703.0,61.0,1642.0,3.6,2961172.00390625,10783.003779923001
50594,10302,36085025100,1171739,0,Census Tract 251,New York,Richmond County,110052.0,,135800.0,112326.0,81556.0,,,104756.0,,,,102346.0,143500.0,2155.0,84.0,2071.0,3.9,2035730.97265625,6795.944387054599
50595,10314,36085027301,3037120,2518,Census Tract 273.01,New York,Richmond County,74069.0,,103889.0,76771.0,51296.0,,,97946.0,,,106295.0,71607.0,,1550.0,49.0,1501.0,3.2,5278079.23828125,9249.090935772121
50596,10314,36085027302,1021147,0,Census Tract 273.02,New York,Richmond County,83900.0,,110938.0,82875.0,39453.0,,,118472.0,,,,80625.0,,1230.0,204.0,1026.0,16.6,1772920.4296875,6166.22271445603
50597,10314,36085027702,1455129,0,Census Tract 277.02,New York,Richmond County,76853.0,,90900.0,86663.0,41304.0,,,26449.0,,,,87946.0,85956.0,3063.0,217.0,2846.0,7.1,2525243.125,7140.48278947384
50598,10314,36085027704,528028,0,Census Tract 277.04,New York,Richmond County,103866.0,,117083.0,111328.0,73380.0,,,125417.0,,,,103401.0,,1503.0,80.0,1423.0,5.3,916485.7421875,4022.69706162904
50599,10314,36085027705,531531,0,Census Tract 277.05,New York,Richmond County,90595.0,,90455.0,115135.0,77431.0,,,74621.0,,,,102438.0,,1916.0,173.0,1743.0,9.0,922645.9921875,3974.42185171546
50600,10314,36085027706,438638,0,Census Tract 277.06,New York,Richmond County,81458.0,,66212.0,107017.0,68571.0,,,69821.0,,72059.0,,77143.0,94934.0,1101.0,75.0,1026.0,6.8,761457.87109375,3775.9613221080604
50601,10306,36085027900,5243635,177359,Census Tract 279,New York,Richmond County,101895.0,,105956.0,151944.0,53611.0,,,,,,,101532.0,,605.0,78.0,527.0,12.9,9192933.56640625,21763.1704913375
50602,10303,36085029102,9241350,1628913,Census Tract 291.02,New York,Richmond County,74720.0,,78810.0,93500.0,,,,95179.0,,,26528.0,79157.0,52279.0,1043.0,69.0,974.0,6.6,16383117.035156302,42555.2739728737
50603,10314,36085029103,2038798,533,Census Tract 291.03,New York,Richmond County,92520.0,,86556.0,126287.0,67716.0,,,,,,,85435.0,166538.0,2679.0,173.0,2506.0,6.5,3541607.6875,10164.4361604617
50604,10314,36085029104,1541564,0,Census Tract 291.04,New York,Richmond County,87438.0,,133922.0,85781.0,61000.0,53382.0,,90083.0,,140877.0,,93511.0,114063.0,2320.0,183.0,2137.0,7.9,2677914.62890625,7874.354261241991
50605,10303,36085030301,719281,0,Census Tract 303.01,New York,Richmond County,76641.0,35000.0,84861.0,98832.0,32647.0,,,111250.0,,,,54583.0,82409.0,1825.0,91.0,1734.0,5.0,1249682.91796875,7418.7771806787
50606,10303,36085030302,908763,0,Census Tract 303.02,New York,Richmond County,79865.0,,94821.0,75519.0,81354.0,74348.0,,74475.0,,53462.0,146719.0,87926.0,78977.0,1964.0,87.0,1877.0,4.4,1579107.44140625,5586.83535765948
50607,10303,36085031901,388050,0,Census Tract 319.01,New York,Richmond County,9939.0,,5483.0,49306.0,8750.0,7400.0,,,,33523.0,,,54250.0,1055.0,47.0,1008.0,4.5,674428.32421875,3339.65394965312
50608,10303,36085031902,690539,296692,Census Tract 319.02,New York,Richmond County,37500.0,,,48657.0,18482.0,35074.0,,194167.0,,,,75625.0,,1670.0,72.0,1598.0,4.3,1201249.0546875,6299.65266723375
50609,10303,36085032300,3869216,462391,Census Tract 323,New York,Richmond County,71250.0,,95197.0,65893.0,,76964.0,,,,2499.0,,59167.0,54500.0,440.0,18.0,422.0,4.1,6759215.1953125,13975.172715505
