Object ID,ZCTA5,modzcta,Geographic Identifier - FIPS Code,Area of Land (Square Meters),Area of Water (Square Meters),Name,State,County,Total households,"Households whose income in the past 12 months was less than $10,000","Households whose income in the past 12 months was $10,000 to $14,999","Households whose income in the past 12 months was $15,000 to $19,999","Households whose income in the past 12 months was $20,000 to $24,999","Households whose income in the past 12 months was $25,000 to $29,999","Households whose income in the past 12 months was $30,000 to $34,999","Households whose income in the past 12 months was $35,000 to $39,999","Households whose income in the past 12 months was $40,000 to $44,999","Households whose income in the past 12 months was $45,000 to $49,999","Households whose income in the past 12 months was $50,000 to $59,999","Households whose income in the past 12 months was $60,000 to $74,999","Households whose income in the past 12 months was $75,000 to $99,999","Households whose income in the past 12 months was $100,000 to $124,999","Households whose income in the past 12 months was $125,000 to $149,999","Households whose income in the past 12 months was $150,000 to $199,999","Households whose income in the past 12 months was $200,000 or more","Households whose income in the past 12 months was less than $75,000","Percent of households whose income in the past 12 months was less than $75,000","Percent of households whose income in the past 12 months was $75,000 to $99,999","Households whose income in the past 12 months was at least $100,000","Percent of households whose income in the past 12 months was at least $100,000",Shape Area,Shape Length
47896,11422,11422,36081066000,386557,0,Census Tract 660,New York,Queens County,1024.0,33.0,43.0,31.0,24.0,35.0,109.0,2.0,66.0,0.0,48.0,98.0,134.0,188.0,80.0,52.0,81.0,489.0,47.8,13.1,401.0,39.2,672400.7734375,3427.02897230848
47897,11379,11379,36081066100,133576,0,Census Tract 661,New York,Queens County,602.0,24.0,20.0,17.0,15.0,28.0,27.0,17.0,23.0,24.0,52.0,35.0,69.0,32.0,70.0,97.0,52.0,282.0,46.8,11.5,251.0,41.7,232760.3046875,2289.84652639757
47898,11379,11379,36081066300,524960,0,Census Tract 663,New York,Queens County,982.0,35.0,19.0,24.0,11.0,25.0,32.0,44.0,5.0,13.0,54.0,69.0,133.0,142.0,70.0,154.0,152.0,331.0,33.7,13.5,518.0,52.7,914843.5078125,4627.24923684044
47899,11413,11413,36081066400,2809000,145671,Census Tract 664,New York,Queens County,2876.0,126.0,124.0,19.0,63.0,34.0,0.0,79.0,82.0,67.0,202.0,288.0,735.0,421.0,222.0,338.0,76.0,1084.0,37.7,25.6,1057.0,36.8,5068994.7265625,16991.077844614
47899,11422,11422,36081066400,2809000,145671,Census Tract 664,New York,Queens County,2876.0,126.0,124.0,19.0,63.0,34.0,0.0,79.0,82.0,67.0,202.0,288.0,735.0,421.0,222.0,338.0,76.0,1084.0,37.7,25.6,1057.0,36.8,5068994.7265625,16991.077844614
47900,11379,11379,36081066501,328021,0,Census Tract 665.01,New York,Queens County,1358.0,30.0,75.0,0.0,59.0,44.0,34.0,22.0,75.0,9.0,15.0,110.0,134.0,227.0,118.0,280.0,126.0,473.0,34.8,9.9,751.0,55.3,571609.62890625,4673.26280437658
47901,11378,11378,36081066701,252628,0,Census Tract 667.01,New York,Queens County,1009.0,76.0,9.0,72.0,31.0,51.0,88.0,36.0,60.0,11.0,92.0,51.0,133.0,34.0,115.0,100.0,50.0,577.0,57.2,13.2,299.0,29.6,440261.01171875,3086.22854170135
47901,11379,11379,36081066701,252628,0,Census Tract 667.01,New York,Queens County,1009.0,76.0,9.0,72.0,31.0,51.0,88.0,36.0,60.0,11.0,92.0,51.0,133.0,34.0,115.0,100.0,50.0,577.0,57.2,13.2,299.0,29.6,440261.01171875,3086.22854170135
47902,11378,11378,36081066900,160095,0,Census Tract 669,New York,Queens County,610.0,45.0,10.0,5.0,24.0,21.0,17.0,5.0,15.0,5.0,34.0,152.0,55.0,117.0,30.0,42.0,33.0,333.0,54.6,9.0,222.0,36.4,279016.69140625,2421.8345328141395
47902,11379,11379,36081066900,160095,0,Census Tract 669,New York,Queens County,610.0,45.0,10.0,5.0,24.0,21.0,17.0,5.0,15.0,5.0,34.0,152.0,55.0,117.0,30.0,42.0,33.0,333.0,54.6,9.0,222.0,36.4,279016.69140625,2421.8345328141395
47903,11379,11379,36081067100,229104,0,Census Tract 671,New York,Queens County,869.0,12.0,54.0,61.0,34.0,12.0,34.0,11.0,17.0,13.0,22.0,26.0,107.0,136.0,138.0,79.0,113.0,296.0,34.1,12.3,466.0,53.6,399302.5234375,2975.1056046129997
47904,11379,11379,36081067700,185953,0,Census Tract 677,New York,Queens County,672.0,12.0,7.0,8.0,22.0,35.0,27.0,23.0,8.0,14.0,49.0,22.0,83.0,73.0,38.0,124.0,127.0,227.0,33.8,12.4,362.0,53.9,324038.77734375,2684.1706371353303
47905,11374,11374,36081067900,253611,0,Census Tract 679,New York,Queens County,1678.0,167.0,66.0,142.0,44.0,52.0,97.0,128.0,119.0,43.0,114.0,226.0,171.0,107.0,15.0,148.0,39.0,1198.0,71.4,10.2,309.0,18.4,442007.9140625,3668.03425094159
47905,11379,11379,36081067900,253611,0,Census Tract 679,New York,Queens County,1678.0,167.0,66.0,142.0,44.0,52.0,97.0,128.0,119.0,43.0,114.0,226.0,171.0,107.0,15.0,148.0,39.0,1198.0,71.4,10.2,309.0,18.4,442007.9140625,3668.03425094159
47906,11413,11413,36081068000,764229,0,Census Tract 680,New York,Queens County,1465.0,0.0,32.0,0.0,41.0,10.0,49.0,91.0,22.0,71.0,47.0,163.0,283.0,180.0,211.0,204.0,61.0,526.0,35.9,19.3,656.0,44.8,1329549.23046875,6011.256406036689
47907,11413,11413,36081068200,230135,0,Census Tract 682,New York,Queens County,343.0,27.0,0.0,13.0,5.0,6.0,4.0,0.0,9.0,15.0,20.0,49.0,38.0,79.0,26.0,29.0,23.0,148.0,43.1,11.1,157.0,45.8,400422.51171875,2907.50717241706
47908,11373,11373,36081068300,244391,0,Census Tract 683,New York,Queens County,1642.0,82.0,57.0,121.0,94.0,101.0,125.0,94.0,86.0,111.0,163.0,94.0,203.0,86.0,78.0,106.0,41.0,1128.0,68.7,12.4,311.0,18.9,426076.27734375,2759.63271779098
47909,11373,11373,36081068700,278499,0,Census Tract 687,New York,Queens County,1794.0,125.0,32.0,107.0,62.0,38.0,97.0,42.0,62.0,115.0,126.0,174.0,293.0,242.0,113.0,145.0,21.0,980.0,54.6,16.3,521.0,29.0,485475.90625,3363.90100126782
47909,11374,11374,36081068700,278499,0,Census Tract 687,New York,Queens County,1794.0,125.0,32.0,107.0,62.0,38.0,97.0,42.0,62.0,115.0,126.0,174.0,293.0,242.0,113.0,145.0,21.0,980.0,54.6,16.3,521.0,29.0,485475.90625,3363.90100126782
47910,11413,11413,36081069000,350534,0,Census Tract 690,New York,Queens County,977.0,69.0,21.0,0.0,0.0,0.0,47.0,64.0,60.0,26.0,74.0,82.0,190.0,115.0,91.0,83.0,55.0,443.0,45.3,19.4,344.0,35.2,609773.41015625,3761.78930121711
47911,11374,11374,36081069300,142998,0,Census Tract 693,New York,Queens County,1265.0,99.0,59.0,110.0,75.0,44.0,34.0,103.0,56.0,7.0,50.0,159.0,129.0,153.0,57.0,54.0,76.0,796.0,62.9,10.2,340.0,26.9,249258.45703125,1976.32623803626
47912,11413,11413,36081069400,520067,4775,Census Tract 694,New York,Queens County,1118.0,74.0,50.0,8.0,53.0,36.0,25.0,35.0,25.0,8.0,68.0,97.0,322.0,73.0,124.0,33.0,87.0,479.0,42.8,28.8,317.0,28.4,912867.0234375,4883.59063543512
47912,11422,11422,36081069400,520067,4775,Census Tract 694,New York,Queens County,1118.0,74.0,50.0,8.0,53.0,36.0,25.0,35.0,25.0,8.0,68.0,97.0,322.0,73.0,124.0,33.0,87.0,479.0,42.8,28.8,317.0,28.4,912867.0234375,4883.59063543512
47913,11374,11374,36081069500,213219,0,Census Tract 695,New York,Queens County,817.0,82.0,40.0,23.0,29.0,44.0,5.0,4.0,88.0,23.0,45.0,88.0,97.0,60.0,31.0,67.0,91.0,471.0,57.6,11.9,249.0,30.5,371628.9765625,2602.48772324506
47914,11374,11374,36081069701,132473,0,Census Tract 697.01,New York,Queens County,1830.0,138.0,126.0,48.0,103.0,126.0,37.0,56.0,10.0,78.0,119.0,82.0,313.0,197.0,155.0,194.0,48.0,923.0,50.4,17.1,594.0,32.5,230900.19140625,2688.59735757041
47915,11374,11374,36081069702,441419,0,Census Tract 697.02,New York,Queens County,1439.0,62.0,34.0,42.0,75.0,96.0,30.0,65.0,34.0,54.0,98.0,104.0,176.0,156.0,89.0,110.0,214.0,694.0,48.2,12.2,569.0,39.5,769289.37890625,3605.2666684158503
47916,11374,11374,36081070300,241047,0,Census Tract 703,New York,Queens County,742.0,20.0,28.0,37.0,27.0,21.0,54.0,32.0,9.0,26.0,109.0,96.0,54.0,66.0,31.0,51.0,81.0,459.0,61.9,7.3,229.0,30.9,420013.07421875,3727.83341865947
47917,11375,11375,36081070700,222061,0,Census Tract 707,New York,Queens County,967.0,40.0,59.0,6.0,3.0,38.0,7.0,41.0,44.0,37.0,43.0,62.0,75.0,105.0,112.0,151.0,144.0,380.0,39.3,7.8,512.0,52.9,386912.9296875,2668.61738451094
47918,11375,11375,36081070900,219537,0,Census Tract 709,New York,Queens County,1045.0,77.0,11.0,36.0,46.0,49.0,0.0,26.0,20.0,27.0,58.0,81.0,103.0,108.0,48.0,157.0,198.0,431.0,41.2,9.9,511.0,48.9,382562.3828125,2982.9162674028003
47919,11374,11374,36081071100,375484,0,Census Tract 711,New York,Queens County,2734.0,60.0,114.0,60.0,70.0,89.0,128.0,82.0,100.0,39.0,101.0,320.0,400.0,392.0,235.0,151.0,393.0,1163.0,42.5,14.6,1171.0,42.8,654376.91796875,5132.842685995561
47919,11375,11375,36081071100,375484,0,Census Tract 711,New York,Queens County,2734.0,60.0,114.0,60.0,70.0,89.0,128.0,82.0,100.0,39.0,101.0,320.0,400.0,392.0,235.0,151.0,393.0,1163.0,42.5,14.6,1171.0,42.8,654376.91796875,5132.842685995561
47920,11375,11375,36081071303,140652,0,Census Tract 713.03,New York,Queens County,2682.0,120.0,88.0,64.0,8.0,48.0,139.0,31.0,51.0,0.0,126.0,475.0,440.0,291.0,269.0,340.0,192.0,1150.0,42.9,16.4,1092.0,40.7,245150.18359375,2410.21265645328
47921,11374,11374,36081071304,154865,0,Census Tract 713.04,New York,Queens County,3043.0,374.0,203.0,281.0,111.0,137.0,82.0,106.0,108.0,121.0,211.0,129.0,322.0,237.0,278.0,269.0,74.0,1863.0,61.2,10.6,858.0,28.2,269945.88671875,2754.7227980071602
47921,11375,11375,36081071304,154865,0,Census Tract 713.04,New York,Queens County,3043.0,374.0,203.0,281.0,111.0,137.0,82.0,106.0,108.0,121.0,211.0,129.0,322.0,237.0,278.0,269.0,74.0,1863.0,61.2,10.6,858.0,28.2,269945.88671875,2754.7227980071602
47922,11375,11375,36081071305,135001,0,Census Tract 713.05,New York,Queens County,2475.0,109.0,108.0,25.0,156.0,117.0,62.0,13.0,224.0,40.0,150.0,203.0,498.0,235.0,267.0,118.0,150.0,1207.0,48.8,20.1,770.0,31.1,235285.97265625,2161.7710206269103
47923,11374,11374,36081071306,181329,0,Census Tract 713.06,New York,Queens County,3061.0,104.0,96.0,105.0,236.0,16.0,73.0,59.0,90.0,40.0,227.0,369.0,665.0,245.0,171.0,373.0,192.0,1415.0,46.2,21.7,981.0,32.0,316049.56640625,2502.12377188165
47923,11375,11375,36081071306,181329,0,Census Tract 713.06,New York,Queens County,3061.0,104.0,96.0,105.0,236.0,16.0,73.0,59.0,90.0,40.0,227.0,369.0,665.0,245.0,171.0,373.0,192.0,1415.0,46.2,21.7,981.0,32.0,316049.56640625,2502.12377188165
47924,11430,11434,36081071600,18319107,904474,Census Tract 716,New York,Queens County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,31357688.7617188,35459.181477046004
47925,11374,11374,36081071701,190070,0,Census Tract 717.01,New York,Queens County,2476.0,220.0,113.0,163.0,144.0,79.0,44.0,175.0,74.0,28.0,155.0,170.0,364.0,200.0,136.0,289.0,122.0,1365.0,55.1,14.7,747.0,30.2,331333.421875,2679.65737652727
47926,11374,11374,36081071702,226987,0,Census Tract 717.02,New York,Queens County,1939.0,267.0,97.0,95.0,129.0,30.0,117.0,90.0,100.0,31.0,136.0,174.0,165.0,200.0,89.0,102.0,117.0,1266.0,65.3,8.5,508.0,26.2,395715.53515625,3090.9702428557202
47927,11374,11374,36081071900,165953,0,Census Tract 719,New York,Queens County,984.0,138.0,124.0,24.0,94.0,24.0,44.0,46.0,40.0,23.0,52.0,38.0,104.0,99.0,69.0,18.0,47.0,647.0,65.8,10.6,233.0,23.7,289328.12890625,2116.3476725871
47927,11375,11375,36081071900,165953,0,Census Tract 719,New York,Queens County,984.0,138.0,124.0,24.0,94.0,24.0,44.0,46.0,40.0,23.0,52.0,38.0,104.0,99.0,69.0,18.0,47.0,647.0,65.8,10.6,233.0,23.7,289328.12890625,2116.3476725871
47928,11374,11374,36081072100,170327,0,Census Tract 721,New York,Queens County,2100.0,149.0,205.0,146.0,96.0,68.0,71.0,78.0,25.0,74.0,88.0,299.0,159.0,199.0,140.0,170.0,133.0,1299.0,61.9,7.6,642.0,30.6,296920.16015625,2393.94041432094
47928,11375,11375,36081072100,170327,0,Census Tract 721,New York,Queens County,2100.0,149.0,205.0,146.0,96.0,68.0,71.0,78.0,25.0,74.0,88.0,299.0,159.0,199.0,140.0,170.0,133.0,1299.0,61.9,7.6,642.0,30.6,296920.16015625,2393.94041432094
47929,11375,11375,36081072300,470056,0,Census Tract 723,New York,Queens County,839.0,49.0,14.0,7.0,29.0,14.0,25.0,18.0,0.0,14.0,52.0,53.0,118.0,71.0,38.0,48.0,289.0,275.0,32.8,14.1,446.0,53.2,819043.4453125,4189.013230575109
47930,11375,11375,36081072900,193731,0,Census Tract 729,New York,Queens County,464.0,16.0,6.0,15.0,19.0,0.0,12.0,10.0,16.0,6.0,26.0,67.0,31.0,28.0,64.0,70.0,78.0,193.0,41.6,6.7,240.0,51.7,337529.171875,2346.81906555875
47931,11375,11375,36081073100,189843,0,Census Tract 731,New York,Queens County,556.0,29.0,0.0,4.0,28.0,44.0,0.0,0.0,23.0,0.0,20.0,44.0,83.0,35.0,56.0,98.0,92.0,192.0,34.5,14.9,281.0,50.5,330739.7421875,2705.38118490434
47932,11375,11375,36081073700,210609,0,Census Tract 737,New York,Queens County,1079.0,52.0,18.0,41.0,37.0,9.0,99.0,14.0,36.0,31.0,85.0,123.0,149.0,91.0,97.0,65.0,132.0,545.0,50.5,13.8,385.0,35.7,366997.91015625,2468.90840438987
47933,11375,11375,36081073900,224293,0,Census Tract 739,New York,Queens County,2818.0,223.0,51.0,33.0,74.0,61.0,49.0,50.0,44.0,0.0,192.0,295.0,375.0,280.0,204.0,422.0,465.0,1072.0,38.0,13.3,1371.0,48.7,390905.1484375,2938.65009131648
47934,11375,11375,36081074100,172198,0,Census Tract 741,New York,Queens County,1594.0,59.0,109.0,77.0,47.0,33.0,94.0,29.0,53.0,22.0,140.0,127.0,259.0,113.0,161.0,106.0,165.0,790.0,49.6,16.2,545.0,34.2,300151.29296875,2296.3991747506197
47935,11375,11375,36081074300,193477,0,Census Tract 743,New York,Queens County,1811.0,112.0,116.0,101.0,47.0,31.0,53.0,105.0,68.0,55.0,89.0,295.0,182.0,168.0,57.0,134.0,198.0,1072.0,59.2,10.0,557.0,30.8,337283.96875,2316.9518995501603
47936,11375,11375,36081074500,174486,0,Census Tract 745,New York,Queens County,1584.0,130.0,95.0,135.0,62.0,120.0,90.0,80.0,68.0,96.0,25.0,212.0,154.0,124.0,62.0,106.0,25.0,1113.0,70.3,9.7,317.0,20.0,304214.65234375,2619.10279346244
47937,11375,11375,36081074700,295509,0,Census Tract 747,New York,Queens County,1291.0,35.0,53.0,45.0,15.0,96.0,35.0,52.0,7.0,62.0,58.0,178.0,175.0,158.0,171.0,87.0,64.0,636.0,49.3,13.6,480.0,37.2,515159.03125,4005.3528909170295
47938,11375,11375,36081074900,359060,0,Census Tract 749,New York,Queens County,534.0,0.0,0.0,0.0,13.0,32.0,7.0,0.0,6.0,11.0,0.0,59.0,54.0,48.0,24.0,73.0,207.0,128.0,24.0,10.1,352.0,65.9,625594.53125,3205.7557649190803
47939,11375,11375,36081075701,197647,0,Census Tract 757.01,New York,Queens County,2666.0,231.0,98.0,68.0,95.0,84.0,72.0,41.0,116.0,47.0,81.0,169.0,326.0,294.0,270.0,275.0,399.0,1102.0,41.3,12.2,1238.0,46.4,344407.03515625,3227.19368060775
47940,11375,11375,36081075702,352706,0,Census Tract 757.02,New York,Queens County,2083.0,145.0,50.0,138.0,99.0,17.0,71.0,23.0,86.0,16.0,180.0,110.0,163.0,247.0,71.0,395.0,272.0,935.0,44.9,7.8,985.0,47.3,614715.234375,3586.6144718330497
47941,11375,11375,36081076901,181026,0,Census Tract 769.01,New York,Queens County,2027.0,74.0,142.0,47.0,87.0,21.0,57.0,45.0,57.0,0.0,146.0,228.0,191.0,188.0,208.0,178.0,358.0,904.0,44.6,9.4,932.0,46.0,315430.265625,3058.4991290473604
47942,11375,11375,36081076902,101240,0,Census Tract 769.02,New York,Queens County,639.0,32.0,15.0,70.0,20.0,10.0,8.0,39.0,0.0,32.0,60.0,59.0,92.0,65.0,45.0,35.0,57.0,345.0,54.0,14.4,202.0,31.6,176399.8359375,1784.38458993095
47943,11415,11415,36081077300,279069,0,Census Tract 773,New York,Queens County,1038.0,27.0,46.0,27.0,17.0,51.0,44.0,45.0,11.0,34.0,114.0,185.0,121.0,71.0,98.0,97.0,50.0,601.0,57.9,11.7,316.0,30.4,486186.8359375,3752.3794470151897
47943,11418,11418,36081077300,279069,0,Census Tract 773,New York,Queens County,1038.0,27.0,46.0,27.0,17.0,51.0,44.0,45.0,11.0,34.0,114.0,185.0,121.0,71.0,98.0,97.0,50.0,601.0,57.9,11.7,316.0,30.4,486186.8359375,3752.3794470151897
47944,11415,11415,36081077500,229488,0,Census Tract 775,New York,Queens County,959.0,79.0,10.0,46.0,23.0,0.0,66.0,34.0,0.0,0.0,58.0,147.0,73.0,68.0,72.0,117.0,166.0,463.0,48.3,7.6,423.0,44.1,399781.48046875,2942.8504022128805
47944,11418,11418,36081077500,229488,0,Census Tract 775,New York,Queens County,959.0,79.0,10.0,46.0,23.0,0.0,66.0,34.0,0.0,0.0,58.0,147.0,73.0,68.0,72.0,117.0,166.0,463.0,48.3,7.6,423.0,44.1,399781.48046875,2942.8504022128805
47945,11367,11367,36081077902,559114,0,Census Tract 779.02,New York,Queens County,1593.0,118.0,37.0,35.0,80.0,42.0,35.0,8.0,25.0,26.0,77.0,180.0,288.0,99.0,172.0,191.0,180.0,663.0,41.6,18.1,642.0,40.3,974486.94140625,4380.40736580817
47946,11367,11367,36081077903,263016,0,Census Tract 779.03,New York,Queens County,1162.0,66.0,84.0,40.0,36.0,9.0,51.0,0.0,27.0,19.0,151.0,51.0,228.0,99.0,63.0,162.0,76.0,534.0,46.0,19.6,400.0,34.4,458330.8828125,2858.2418397639503
47947,11366,11366,36081077904,385726,0,Census Tract 779.04,New York,Queens County,2056.0,36.0,27.0,153.0,149.0,181.0,76.0,38.0,58.0,113.0,169.0,131.0,264.0,321.0,139.0,123.0,78.0,1131.0,55.0,12.8,661.0,32.1,672196.5390625,3365.78640822263
47947,11367,11367,36081077904,385726,0,Census Tract 779.04,New York,Queens County,2056.0,36.0,27.0,153.0,149.0,181.0,76.0,38.0,58.0,113.0,169.0,131.0,264.0,321.0,139.0,123.0,78.0,1131.0,55.0,12.8,661.0,32.1,672196.5390625,3365.78640822263
47948,11367,11367,36081077905,275241,0,Census Tract 779.05,New York,Queens County,1078.0,27.0,19.0,32.0,60.0,27.0,61.0,22.0,27.0,54.0,84.0,125.0,268.0,81.0,85.0,57.0,49.0,538.0,49.9,24.9,272.0,25.2,479610.3984375,3373.81397395862
47948,11432,11432,36081077905,275241,0,Census Tract 779.05,New York,Queens County,1078.0,27.0,19.0,32.0,60.0,27.0,61.0,22.0,27.0,54.0,84.0,125.0,268.0,81.0,85.0,57.0,49.0,538.0,49.9,24.9,272.0,25.2,479610.3984375,3373.81397395862
47948,11435,11435,36081077905,275241,0,Census Tract 779.05,New York,Queens County,1078.0,27.0,19.0,32.0,60.0,27.0,61.0,22.0,27.0,54.0,84.0,125.0,268.0,81.0,85.0,57.0,49.0,538.0,49.9,24.9,272.0,25.2,479610.3984375,3373.81397395862
47949,11367,11367,36081077906,289075,0,Census Tract 779.06,New York,Queens County,1290.0,80.0,73.0,27.0,59.0,63.0,78.0,70.0,15.0,45.0,92.0,150.0,165.0,122.0,104.0,85.0,62.0,752.0,58.3,12.8,373.0,28.9,503898.2890625,3094.68075371231
47950,11367,11367,36081077907,216834,0,Census Tract 779.07,New York,Queens County,909.0,28.0,84.0,0.0,125.0,48.0,56.0,23.0,47.0,41.0,62.0,28.0,67.0,82.0,19.0,103.0,96.0,542.0,59.6,7.4,300.0,33.0,377918.765625,2495.8061715911103
47951,11367,11367,36081077908,200497,0,Census Tract 779.08,New York,Queens County,1215.0,22.0,47.0,83.0,165.0,91.0,56.0,10.0,37.0,66.0,148.0,106.0,183.0,67.0,54.0,31.0,49.0,831.0,68.4,15.1,201.0,16.5,349450.171875,2445.70013071844
47952,11436,11436,36081078800,192534,0,Census Tract 788,New York,Queens County,553.0,3.0,44.0,3.0,43.0,6.0,14.0,19.0,0.0,48.0,17.0,36.0,72.0,82.0,56.0,41.0,69.0,233.0,42.1,13.0,248.0,44.8,335021.78515625,2673.0882280175697
47953,11436,11436,36081079000,260592,0,Census Tract 790,New York,Queens County,786.0,46.0,22.0,39.0,20.0,6.0,23.0,20.0,18.0,29.0,107.0,90.0,104.0,98.0,62.0,61.0,41.0,420.0,53.4,13.2,262.0,33.3,453476.1875,3082.20649806734
47954,11436,11436,36081079200,363822,0,Census Tract 792,New York,Queens County,679.0,14.0,12.0,4.0,17.0,16.0,21.0,10.0,28.0,38.0,53.0,73.0,82.0,100.0,100.0,68.0,43.0,286.0,42.1,12.1,311.0,45.8,633044.1640625,3312.1296335605102
47955,11367,11367,36081079300,870160,0,Census Tract 793,New York,Queens County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1517119.76171875,6323.193227101279
47956,11355,11355,36081079701,111310,0,Census Tract 797.01,New York,Queens County,2813.0,490.0,353.0,177.0,89.0,229.0,256.0,151.0,57.0,58.0,94.0,107.0,133.0,200.0,108.0,193.0,118.0,2061.0,73.3,4.7,619.0,22.0,194166.42578125,2008.7390406630602
47957,11355,11355,36081079702,285448,0,Census Tract 797.02,New York,Queens County,1621.0,121.0,107.0,139.0,163.0,48.0,55.0,118.0,155.0,53.0,115.0,152.0,154.0,128.0,22.0,83.0,8.0,1226.0,75.6,9.5,241.0,14.9,497902.37109375,3396.83748535858
47958,11355,11355,36081079900,287107,0,Census Tract 799,New York,Queens County,879.0,121.0,64.0,62.0,68.0,53.0,23.0,38.0,50.0,13.0,49.0,72.0,86.0,95.0,0.0,49.0,36.0,613.0,69.7,9.8,180.0,20.5,500730.890625,3146.82051324194
47959,11355,11355,36081080301,315274,0,Census Tract 803.01,New York,Queens County,1130.0,70.0,29.0,49.0,40.0,80.0,93.0,107.0,36.0,15.0,75.0,173.0,122.0,76.0,75.0,33.0,57.0,767.0,67.9,10.8,241.0,21.3,549814.01171875,4272.565803814389
47960,11367,11367,36081080302,438822,0,Census Tract 803.02,New York,Queens County,1047.0,18.0,69.0,76.0,60.0,19.0,63.0,0.0,88.0,0.0,93.0,147.0,114.0,102.0,58.0,83.0,57.0,633.0,60.5,10.9,300.0,28.7,765174.4609375,5942.23766785699
47961,11367,11367,36081080900,1004959,0,Census Tract 809,New York,Queens County,2805.0,132.0,181.0,91.0,133.0,41.0,50.0,282.0,164.0,30.0,253.0,217.0,395.0,229.0,244.0,313.0,50.0,1574.0,56.1,14.1,836.0,29.8,1752007.421875,6608.299096441569
47962,11420,11420,36081081400,369558,0,Census Tract 814,New York,Queens County,937.0,8.0,59.0,109.0,17.0,0.0,52.0,28.0,108.0,0.0,35.0,97.0,149.0,105.0,15.0,101.0,54.0,513.0,54.7,15.9,275.0,29.3,643060.6640625,3428.7909737287
47963,11420,11420,36081081800,374600,0,Census Tract 818,New York,Queens County,1043.0,78.0,0.0,44.0,45.0,70.0,39.0,25.0,74.0,27.0,142.0,92.0,91.0,58.0,22.0,108.0,128.0,636.0,61.0,8.7,316.0,30.3,651829.61328125,3961.1634829725203
47964,11355,11355,36081083700,780782,0,Census Tract 837,New York,Queens County,1536.0,39.0,65.0,98.0,68.0,150.0,125.0,109.0,28.0,30.0,171.0,24.0,181.0,112.0,140.0,43.0,153.0,907.0,59.0,11.8,448.0,29.2,1361628.234375,5580.61689846634
47964,11367,11367,36081083700,780782,0,Census Tract 837,New York,Queens County,1536.0,39.0,65.0,98.0,68.0,150.0,125.0,109.0,28.0,30.0,171.0,24.0,181.0,112.0,140.0,43.0,153.0,907.0,59.0,11.8,448.0,29.2,1361628.234375,5580.61689846634
47965,11420,11420,36081083800,495382,0,Census Tract 838,New York,Queens County,1591.0,39.0,28.0,56.0,62.0,33.0,69.0,23.0,90.0,82.0,22.0,85.0,248.0,165.0,166.0,217.0,206.0,589.0,37.0,15.6,754.0,47.4,861996.08984375,4240.32998072331
47966,11420,11420,36081084000,568482,0,Census Tract 840,New York,Queens County,1807.0,95.0,69.0,72.0,64.0,77.0,69.0,78.0,108.0,87.0,130.0,157.0,182.0,151.0,116.0,197.0,155.0,1006.0,55.7,10.1,619.0,34.3,989301.8359375,4600.19568633546
47967,11355,11355,36081084500,188676,0,Census Tract 845,New York,Queens County,2076.0,355.0,249.0,30.0,74.0,332.0,72.0,68.0,73.0,37.0,105.0,177.0,271.0,92.0,67.0,60.0,14.0,1572.0,75.7,13.1,233.0,11.2,329089.203125,2753.47721614323
47968,11420,11420,36081084601,333236,0,Census Tract 846.01,New York,Queens County,893.0,36.0,19.0,49.0,8.0,6.0,69.0,35.0,13.0,22.0,70.0,55.0,169.0,108.0,54.0,96.0,84.0,382.0,42.8,18.9,342.0,38.3,579801.50390625,4059.55985884526
47969,11420,11420,36081084602,717562,0,Census Tract 846.02,New York,Queens County,200.0,0.0,0.0,0.0,21.0,19.0,4.0,47.0,0.0,5.0,0.0,19.0,20.0,33.0,12.0,12.0,8.0,115.0,57.5,10.0,65.0,32.5,1248411.42578125,7652.3802557923
47969,11430,11434,36081084602,717562,0,Census Tract 846.02,New York,Queens County,200.0,0.0,0.0,0.0,21.0,19.0,4.0,47.0,0.0,5.0,0.0,19.0,20.0,33.0,12.0,12.0,8.0,115.0,57.5,10.0,65.0,32.5,1248411.42578125,7652.3802557923
47970,11355,11355,36081084900,303514,0,Census Tract 849,New York,Queens County,2302.0,383.0,131.0,199.0,250.0,206.0,179.0,82.0,117.0,74.0,49.0,195.0,94.0,169.0,138.0,36.0,0.0,1865.0,81.0,4.1,343.0,14.9,529465.8125,3383.82181045206
47971,11354,11354,36081085300,195226,0,Census Tract 853,New York,Queens County,1986.0,247.0,194.0,55.0,249.0,67.0,179.0,56.0,104.0,38.0,150.0,241.0,164.0,107.0,13.0,25.0,97.0,1580.0,79.6,8.3,242.0,12.2,340585.7109375,3193.00075871184
47971,11355,11355,36081085300,195226,0,Census Tract 853,New York,Queens County,1986.0,247.0,194.0,55.0,249.0,67.0,179.0,56.0,104.0,38.0,150.0,241.0,164.0,107.0,13.0,25.0,97.0,1580.0,79.6,8.3,242.0,12.2,340585.7109375,3193.00075871184
47972,11354,11354,36081085500,130506,0,Census Tract 855,New York,Queens County,2606.0,168.0,282.0,16.0,268.0,261.0,103.0,330.0,156.0,212.0,165.0,185.0,244.0,76.0,9.0,67.0,64.0,2146.0,82.3,9.4,216.0,8.3,227694.46484375,1923.8544059913897
